param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
50,,10,2,0.8190809190809191,0.05474322915831035,0.7564102564102564,0.8974358974358975,0.8701298701298701,0.7922077922077922,0.7792207792207793,67
50,20,10,2,0.8190809190809191,0.05474322915831035,0.7564102564102564,0.8974358974358975,0.8701298701298701,0.7922077922077922,0.7792207792207793,67
50,10,5,2,0.8190143190143189,0.048720577597017325,0.7948717948717948,0.8846153846153846,0.8701298701298701,0.7792207792207793,0.7662337662337663,69
50,10,10,2,0.8165168165168165,0.061779953527997235,0.7435897435897436,0.8974358974358975,0.8831168831168831,0.7792207792207793,0.7792207792207793,70
100,10,5,4,0.813886113886114,0.053492375812125556,0.7692307692307693,0.8846153846153846,0.8701298701298701,0.7532467532467533,0.7922077922077922,71
100,10,2,4,0.813886113886114,0.053492375812125556,0.7692307692307693,0.8846153846153846,0.8701298701298701,0.7532467532467533,0.7922077922077922,71
50,20,5,4,0.8061605061605063,0.053666844446245435,0.7564102564102564,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7792207792207793,73
50,,5,4,0.8061605061605063,0.053666844446245435,0.7564102564102564,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7792207792207793,73
50,,2,4,0.8061605061605063,0.053666844446245435,0.7564102564102564,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7792207792207793,73
50,20,2,4,0.8061605061605063,0.053666844446245435,0.7564102564102564,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7792207792207793,73
50,10,5,4,0.8061272061272062,0.053212327918827705,0.7692307692307693,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7662337662337663,77
50,10,2,4,0.8061272061272062,0.053212327918827705,0.7692307692307693,0.8717948717948718,0.8701298701298701,0.7532467532467533,0.7662337662337663,77
50,10,10,4,0.8034632034632034,0.053180643190909135,0.7948717948717948,0.8717948717948718,0.8571428571428571,0.7402597402597403,0.7532467532467533,79
50,,10,4,0.7982683982683982,0.05586169666681443,0.7948717948717948,0.8717948717948718,0.8441558441558441,0.7142857142857143,0.7662337662337663,80
50,20,10,4,0.7982683982683982,0.05586169666681443,0.7948717948717948,0.8717948717948718,0.8441558441558441,0.7142857142857143,0.7662337662337663,80
