param_n_estimators,param_max_depth,param_min_samples_split,param_min_samples_leaf,mean_test_score,std_test_score,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,rank_test_score
100,,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,20,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,20,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,20,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,20,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
50,20,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9722222222222222,61
50,,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9722222222222222,61
100,10,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,20,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,10,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,10,2,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
100,10,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
50,10,10,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9722222222222222,61
200,10,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,,5,4,0.9335996955859969,0.028044165845728296,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9722222222222222,0.9583333333333334,61
200,10,10,4,0.9308219178082192,0.024551371511386172,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,79
200,,10,4,0.9308219178082192,0.024551371511386172,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,79
200,20,10,4,0.9308219178082192,0.024551371511386172,0.9041095890410958,0.9027777777777778,0.9305555555555556,0.9583333333333334,0.9583333333333334,79
